ID,대출등급
TEST_01553,C
TEST_01554,A
TEST_01555,C
TEST_01556,B
TEST_01557,B
TEST_01558,C
TEST_01559,B
TEST_01560,F
TEST_01561,A
TEST_01562,B
TEST_01563,A
TEST_01564,B
TEST_01565,B
TEST_01566,B
TEST_01567,C
TEST_01568,B
TEST_01569,F
TEST_01570,B
TEST_01571,C
TEST_01572,C
TEST_01573,B
TEST_01574,F
TEST_01575,C
TEST_01576,F
TEST_01577,A
TEST_01578,D
TEST_01579,A
TEST_01580,E
TEST_01581,C
TEST_01582,C
TEST_01583,A
TEST_01584,C
TEST_01585,B
TEST_01586,C
TEST_01587,B
TEST_01588,B
TEST_01589,C
TEST_01590,B
TEST_01591,C
TEST_01592,A
TEST_01593,B
TEST_01594,F
TEST_01595,B
TEST_01596,D
TEST_01597,E
TEST_01598,A
TEST_01599,B
TEST_01600,C
TEST_01601,B
TEST_01602,C
TEST_01603,B
TEST_01604,B
TEST_01605,C
TEST_01606,C
TEST_01607,C
TEST_01608,B
TEST_01609,B
TEST_01610,C
TEST_01611,B
TEST_01612,D
TEST_01613,C
TEST_01614,B
TEST_01615,C
TEST_01616,F
TEST_01617,B
TEST_01618,C
TEST_01619,B
TEST_01620,B
TEST_01621,A
TEST_01622,C
TEST_01623,C
TEST_01624,B
TEST_01625,B
TEST_01626,B
TEST_01627,B
TEST_01628,D
TEST_01629,C
TEST_01630,B
TEST_01631,D
TEST_01632,C
TEST_01633,C
TEST_01634,B
TEST_01635,C
TEST_01636,A
TEST_01637,B
TEST_01638,B
TEST_01639,F
TEST_01640,B
TEST_01641,B
TEST_01642,B
TEST_01643,B
TEST_01644,B
TEST_01645,B
TEST_01646,B
TEST_01647,B
TEST_01648,C
TEST_01649,F
TEST_01650,B
TEST_01651,B
TEST_01652,C
TEST_01653,C
TEST_01654,B
TEST_01655,B
TEST_01656,F
TEST_01657,B
TEST_01658,D
TEST_01659,C
TEST_01660,C
TEST_01661,C
TEST_01662,B
TEST_01663,B
TEST_01664,A
TEST_01665,B
TEST_01666,D
TEST_01667,C
TEST_01668,B
TEST_01669,B
TEST_01670,B
TEST_01671,B
TEST_01672,B
TEST_01673,C
TEST_01674,B
TEST_01675,D
TEST_01676,B
TEST_01677,D
TEST_01678,A
TEST_01679,B
TEST_01680,D
TEST_01681,B
TEST_01682,B
TEST_01683,B
TEST_01684,B
TEST_01685,B
TEST_01686,B
TEST_01687,C
TEST_01688,C
TEST_01689,B
TEST_01690,B
TEST_01691,B
TEST_01692,B
TEST_01693,F
TEST_01694,E
TEST_01695,B
TEST_01696,B
TEST_01697,A
TEST_01698,C
TEST_01699,C
TEST_01700,C
TEST_01701,B
TEST_01702,B
TEST_01703,B
TEST_01704,B
TEST_01705,C
TEST_01706,C
TEST_01707,A
TEST_01708,B
TEST_01709,B
TEST_01710,A
TEST_01711,B
TEST_01712,B
TEST_01713,B
TEST_01714,C
TEST_01715,B
TEST_01716,B
TEST_01717,B
TEST_01718,A
TEST_01719,B
TEST_01720,D
TEST_01721,A
TEST_01722,B
TEST_01723,B
TEST_01724,C
TEST_01725,F
TEST_01726,F
TEST_01727,A
TEST_01728,C
TEST_01729,B
TEST_01730,D
TEST_01731,B
TEST_01732,C
TEST_01733,B
TEST_01734,A
TEST_01735,F
TEST_01736,B
TEST_01737,A
TEST_01738,A
TEST_01739,B
TEST_01740,C
TEST_01741,C
TEST_01742,C
TEST_01743,D
TEST_01744,C
TEST_01745,B
TEST_01746,A
TEST_01747,F
TEST_01748,B
TEST_01749,B
TEST_01750,B
TEST_01751,B
TEST_01752,B
TEST_01753,B
TEST_01754,B
TEST_01755,B
TEST_01756,A
TEST_01757,B
TEST_01758,B
TEST_01759,B
TEST_01760,C
TEST_01761,C
TEST_01762,B
TEST_01763,B
TEST_01764,F
TEST_01765,B
TEST_01766,B
TEST_01767,A
TEST_01768,B
TEST_01769,B
TEST_01770,F
TEST_01771,D
TEST_01772,F
TEST_01773,C
TEST_01774,B
TEST_01775,B
TEST_01776,A
TEST_01777,C
TEST_01778,B
TEST_01779,C
TEST_01780,B
TEST_01781,A
TEST_01782,B
TEST_01783,F
TEST_01784,B
TEST_01785,C
TEST_01786,B
TEST_01787,B
TEST_01788,B
TEST_01789,B
TEST_01790,D
TEST_01791,A
TEST_01792,B
TEST_01793,C
TEST_01794,A
TEST_01795,D
TEST_01796,C
TEST_01797,B
TEST_01798,C
TEST_01799,D
TEST_01800,B
TEST_01801,B
TEST_01802,C
TEST_01803,B
TEST_01804,A
TEST_01805,B
TEST_01806,F
TEST_01807,B
TEST_01808,B
TEST_01809,B
TEST_01810,C
TEST_01811,A
TEST_01812,B
TEST_01813,B
TEST_01814,F
TEST_01815,B
TEST_01816,B
TEST_01817,A
TEST_01818,B
TEST_01819,A
TEST_01820,B
TEST_01821,B
TEST_01822,F
TEST_01823,F
TEST_01824,C
TEST_01825,E
TEST_01826,A
TEST_01827,B
TEST_01828,C
TEST_01829,E
TEST_01830,B
TEST_01831,C
TEST_01832,C
TEST_01833,C
TEST_01834,B
TEST_01835,C
TEST_01836,B
TEST_01837,C
TEST_01838,C
TEST_01839,B
TEST_01840,E
TEST_01841,A
TEST_01842,A
TEST_01843,A
TEST_01844,B
TEST_01845,A
TEST_01846,A
TEST_01847,E
TEST_01848,B
TEST_01849,C
TEST_01850,B
TEST_01851,E
TEST_01852,B
TEST_01853,E
TEST_01854,A
TEST_01855,B
TEST_01856,B
TEST_01857,D
TEST_01858,C
TEST_01859,F
TEST_01860,C
TEST_01861,B
TEST_01862,C
TEST_01863,C
TEST_01864,C
TEST_01865,D
TEST_01866,B
TEST_01867,B
TEST_01868,D
TEST_01869,E
TEST_01870,B
TEST_01871,F
TEST_01872,B
TEST_01873,B
TEST_01874,B
TEST_01875,B
TEST_01876,B
TEST_01877,B
TEST_01878,B
TEST_01879,F
TEST_01880,A
TEST_01881,B
TEST_01882,F
TEST_01883,B
TEST_01884,B
TEST_01885,A
TEST_01886,C
TEST_01887,A
TEST_01888,B
TEST_01889,C
TEST_01890,C
TEST_01891,B
TEST_01892,F
TEST_01893,C
TEST_01894,D
TEST_01895,C
TEST_01896,E
TEST_01897,C
TEST_01898,B
TEST_01899,D
TEST_01900,B
TEST_01901,C
TEST_01902,B
TEST_01903,C
TEST_01904,A
TEST_01905,B
TEST_01906,B
TEST_01907,B
TEST_01908,B
TEST_01909,B
TEST_01910,B
TEST_01911,A
TEST_01912,B
TEST_01913,C
TEST_01914,D
TEST_01915,E
TEST_01916,F
TEST_01917,B
TEST_01918,B
TEST_01919,B
TEST_01920,B
TEST_01921,D
TEST_01922,B
TEST_01923,B
TEST_01924,F
TEST_01925,E
TEST_01926,B
TEST_01927,C
TEST_01928,C
TEST_01929,B
TEST_01930,E
TEST_01931,B
TEST_01932,D
TEST_01933,B
TEST_01934,B
TEST_01935,B
TEST_01936,B
TEST_01937,B
TEST_01938,B
TEST_01939,C
TEST_01940,A
TEST_01941,C
TEST_01942,B
TEST_01943,B
TEST_01944,D
TEST_01945,C
TEST_01946,B
TEST_01947,D
TEST_01948,B
TEST_01949,C
TEST_01950,B
TEST_01951,B
TEST_01952,B
TEST_01953,C
TEST_01954,A
TEST_01955,B
TEST_01956,A
TEST_01957,A
TEST_01958,F
TEST_01959,C
TEST_01960,B
TEST_01961,C
TEST_01962,A
TEST_01963,C
TEST_01964,B
TEST_01965,A
TEST_01966,A
TEST_01967,A
TEST_01968,F
TEST_01969,B
TEST_01970,C
TEST_01971,B
TEST_01972,A
TEST_01973,E
TEST_01974,D
TEST_01975,B
TEST_01976,C
TEST_01977,B
TEST_01978,C
TEST_01979,B
TEST_01980,G
TEST_01981,E
TEST_01982,B
TEST_01983,C
TEST_01984,D
TEST_01985,A
TEST_01986,B
TEST_01987,C
TEST_01988,A
TEST_01989,D
TEST_01990,F
TEST_01991,A
TEST_01992,A
TEST_01993,C
TEST_01994,B
TEST_01995,D
TEST_01996,B
TEST_01997,B
TEST_01998,B
TEST_01999,F
TEST_02000,B
TEST_02001,C
TEST_02002,B
TEST_02003,F
TEST_02004,B
TEST_02005,B
TEST_02006,B
TEST_02007,C
TEST_02008,B
TEST_02009,A
TEST_02010,B
TEST_02011,A
TEST_02012,F
TEST_02013,D
TEST_02014,B
TEST_02015,C
TEST_02016,B
TEST_02017,A
TEST_02018,B
TEST_02019,B
TEST_02020,C
TEST_02021,A
TEST_02022,A
TEST_02023,B
TEST_02024,C
TEST_02025,D
TEST_02026,C
TEST_02027,A
TEST_02028,B
TEST_02029,F
TEST_02030,C
TEST_02031,A
TEST_02032,B
TEST_02033,C
TEST_02034,B
TEST_02035,C
TEST_02036,B
TEST_02037,B
TEST_02038,B
TEST_02039,A
TEST_02040,B
TEST_02041,B
TEST_02042,B
TEST_02043,B
TEST_02044,B
TEST_02045,A
TEST_02046,C
TEST_02047,B
TEST_02048,B
TEST_02049,C
TEST_02050,A
TEST_02051,B
TEST_02052,F
TEST_02053,F
TEST_02054,C
TEST_02055,B
TEST_02056,B
TEST_02057,F
TEST_02058,F
TEST_02059,E
TEST_02060,B
TEST_02061,B
TEST_02062,B
TEST_02063,B
TEST_02064,D
TEST_02065,B
TEST_02066,C
TEST_02067,F
TEST_02068,B
TEST_02069,A
TEST_02070,C
TEST_02071,F
TEST_02072,C
TEST_02073,B
TEST_02074,B
TEST_02075,B
TEST_02076,B
TEST_02077,B
TEST_02078,B
TEST_02079,B
TEST_02080,C
TEST_02081,B
TEST_02082,C
TEST_02083,F
TEST_02084,B
TEST_02085,B
TEST_02086,C
TEST_02087,D
TEST_02088,B
TEST_02089,B
TEST_02090,B
TEST_02091,D
TEST_02092,B
TEST_02093,C
TEST_02094,A
TEST_02095,B
TEST_02096,F
TEST_02097,B
TEST_02098,B
TEST_02099,C
TEST_02100,E
TEST_02101,E
TEST_02102,C
TEST_02103,B
TEST_02104,A
TEST_02105,B
TEST_02106,D
TEST_02107,A
TEST_02108,F
TEST_02109,A
TEST_02110,C
TEST_02111,E
TEST_02112,F
TEST_02113,C
TEST_02114,B
TEST_02115,C
TEST_02116,A
TEST_02117,B
TEST_02118,A
TEST_02119,B
TEST_02120,A
TEST_02121,D
TEST_02122,A
TEST_02123,B
TEST_02124,A
TEST_02125,B
TEST_02126,C
TEST_02127,A
TEST_02128,B
TEST_02129,F
TEST_02130,B
TEST_02131,B
TEST_02132,C
TEST_02133,B
TEST_02134,A
TEST_02135,C
TEST_02136,A
TEST_02137,F
TEST_02138,B
TEST_02139,C
TEST_02140,B
TEST_02141,C
TEST_02142,E
TEST_02143,B
TEST_02144,B
TEST_02145,B
TEST_02146,B
TEST_02147,A
TEST_02148,A
TEST_02149,D
TEST_02150,B
TEST_02151,C
TEST_02152,F
TEST_02153,C
TEST_02154,C
TEST_02155,D
TEST_02156,B
TEST_02157,B
TEST_02158,B
TEST_02159,B
TEST_02160,B
TEST_02161,B
TEST_02162,A
TEST_02163,C
TEST_02164,C
TEST_02165,B
TEST_02166,A
TEST_02167,D
TEST_02168,B
TEST_02169,D
TEST_02170,C
TEST_02171,B
TEST_02172,B
TEST_02173,B
TEST_02174,C
TEST_02175,C
TEST_02176,C
TEST_02177,C
TEST_02178,B
TEST_02179,B
TEST_02180,A
TEST_02181,C
TEST_02182,C
TEST_02183,B
TEST_02184,D
TEST_02185,D
TEST_02186,F
TEST_02187,A
TEST_02188,B
TEST_02189,B
TEST_02190,A
TEST_02191,B
TEST_02192,B
TEST_02193,B
TEST_02194,C
TEST_02195,A
TEST_02196,D
TEST_02197,B
TEST_02198,B
TEST_02199,C
TEST_02200,B
TEST_02201,A
TEST_02202,E
TEST_02203,B
TEST_02204,C
TEST_02205,F
TEST_02206,B
TEST_02207,B
TEST_02208,B
TEST_02209,C
TEST_02210,C
TEST_02211,B
TEST_02212,C
TEST_02213,C
TEST_02214,B
TEST_02215,A
TEST_02216,B
TEST_02217,A
TEST_02218,B
TEST_02219,B
TEST_02220,B
TEST_02221,B
TEST_02222,C
TEST_02223,A
TEST_02224,C
TEST_02225,D
TEST_02226,G
TEST_02227,C
TEST_02228,B
TEST_02229,C
TEST_02230,F
TEST_02231,B
TEST_02232,C
TEST_02233,D
TEST_02234,C
TEST_02235,C
TEST_02236,B
TEST_02237,E
TEST_02238,A
TEST_02239,A
TEST_02240,A
TEST_02241,A
TEST_02242,C
TEST_02243,F
TEST_02244,C
TEST_02245,F
TEST_02246,B
TEST_02247,A
TEST_02248,B
TEST_02249,C
TEST_02250,E
TEST_02251,C
TEST_02252,B
TEST_02253,C
TEST_02254,D
TEST_02255,E
TEST_02256,C
TEST_02257,B
TEST_02258,C
TEST_02259,B
TEST_02260,B
TEST_02261,C
TEST_02262,B
TEST_02263,C
TEST_02264,B
TEST_02265,F
TEST_02266,B
TEST_02267,E
TEST_02268,F
TEST_02269,B
TEST_02270,F
TEST_02271,A
TEST_02272,A
TEST_02273,D
TEST_02274,B
TEST_02275,B
TEST_02276,C
TEST_02277,C
TEST_02278,A
TEST_02279,B
TEST_02280,B
TEST_02281,F
TEST_02282,B
TEST_02283,C
TEST_02284,B
TEST_02285,C
TEST_02286,A
TEST_02287,D
TEST_02288,B
TEST_02289,B
TEST_02290,B
TEST_02291,C
TEST_02292,B
TEST_02293,E
TEST_02294,B
TEST_02295,F
TEST_02296,C
TEST_02297,C
TEST_02298,B
TEST_02299,D
TEST_02300,B
TEST_02301,B
TEST_02302,B
TEST_02303,B
TEST_02304,E
TEST_02305,B
TEST_02306,B
TEST_02307,C
TEST_02308,B
TEST_02309,A
TEST_02310,B
TEST_02311,B
TEST_02312,C
TEST_02313,A
TEST_02314,D
TEST_02315,A
TEST_02316,A
TEST_02317,A
TEST_02318,E
TEST_02319,C
TEST_02320,C
TEST_02321,D
TEST_02322,E
TEST_02323,A
TEST_02324,C
TEST_02325,D
TEST_02326,B
TEST_02327,B
TEST_02328,B
TEST_02329,D
TEST_02330,B
TEST_02331,B
TEST_02332,B
TEST_02333,C
TEST_02334,A
TEST_02335,B
TEST_02336,B
TEST_02337,B
TEST_02338,D
TEST_02339,B
TEST_02340,C
TEST_02341,A
TEST_02342,A
TEST_02343,A
TEST_02344,F
TEST_02345,B
TEST_02346,B
TEST_02347,A
TEST_02348,D
TEST_02349,A
TEST_02350,A
TEST_02351,C
TEST_02352,B
TEST_02353,B
TEST_02354,A
TEST_02355,C
TEST_02356,E
TEST_02357,B
TEST_02358,B
TEST_02359,C
TEST_02360,B
TEST_02361,A
TEST_02362,B
TEST_02363,B
TEST_02364,A
TEST_02365,A
TEST_02366,F
TEST_02367,C
TEST_02368,B
TEST_02369,A
TEST_02370,C
TEST_02371,B
TEST_02372,A
TEST_02373,B
TEST_02374,C
TEST_02375,B
TEST_02376,B
TEST_02377,B
TEST_02378,B
TEST_02379,C
TEST_02380,B
TEST_02381,B
TEST_02382,D
TEST_02383,C
TEST_02384,A
TEST_02385,A
TEST_02386,C
TEST_02387,B
TEST_02388,A
TEST_02389,E
TEST_02390,A
TEST_02391,C
TEST_02392,E
TEST_02393,E
TEST_02394,B
TEST_02395,D
TEST_02396,D
TEST_02397,B
TEST_02398,D
TEST_02399,C
TEST_02400,C
TEST_02401,B
TEST_02402,B
TEST_02403,B
TEST_02404,B
TEST_02405,B
TEST_02406,B
TEST_02407,B
TEST_02408,B
TEST_02409,B
TEST_02410,C
TEST_02411,C
TEST_02412,B
TEST_02413,C
TEST_02414,C
TEST_02415,B
TEST_02416,C
TEST_02417,B
TEST_02418,B
TEST_02419,D
TEST_02420,B
TEST_02421,C
TEST_02422,B
TEST_02423,B
TEST_02424,C
TEST_02425,B
TEST_02426,A
TEST_02427,F
TEST_02428,F
TEST_02429,B
TEST_02430,F
TEST_02431,B
TEST_02432,C
TEST_02433,D
TEST_02434,A
TEST_02435,B
TEST_02436,B
TEST_02437,E
TEST_02438,C
TEST_02439,F
TEST_02440,F
TEST_02441,B
TEST_02442,B
TEST_02443,C
TEST_02444,B
TEST_02445,B
TEST_02446,B
TEST_02447,B
TEST_02448,B
TEST_02449,F
TEST_02450,D
TEST_02451,B
TEST_02452,C
TEST_02453,C
TEST_02454,C
TEST_02455,D
TEST_02456,C
TEST_02457,B
TEST_02458,C
TEST_02459,F
TEST_02460,B
TEST_02461,B
TEST_02462,B
TEST_02463,A
TEST_02464,A
TEST_02465,D
TEST_02466,C
TEST_02467,A
TEST_02468,C
TEST_02469,B
TEST_02470,C
TEST_02471,A
TEST_02472,F
TEST_02473,B
TEST_02474,B
TEST_02475,A
TEST_02476,A
TEST_02477,A
TEST_02478,A
TEST_02479,C
TEST_02480,B
TEST_02481,A
TEST_02482,A
TEST_02483,A
TEST_02484,C
TEST_02485,D
TEST_02486,C
TEST_02487,A
TEST_02488,A
TEST_02489,B
TEST_02490,C
TEST_02491,B
TEST_02492,C
TEST_02493,B
TEST_02494,D
TEST_02495,C
TEST_02496,A
TEST_02497,B
TEST_02498,A
TEST_02499,B
TEST_02500,B
TEST_02501,B
TEST_02502,C
TEST_02503,F
TEST_02504,C
TEST_02505,A
TEST_02506,B
TEST_02507,A
TEST_02508,B
TEST_02509,C
TEST_02510,A
TEST_02511,E
TEST_02512,B
TEST_02513,B
TEST_02514,B
TEST_02515,B
TEST_02516,B
TEST_02517,B
TEST_02518,B
TEST_02519,E
TEST_02520,C
TEST_02521,B
TEST_02522,A
TEST_02523,B
TEST_02524,F
TEST_02525,B
TEST_02526,A
TEST_02527,D
TEST_02528,A
TEST_02529,B
TEST_02530,C
TEST_02531,B
TEST_02532,B
TEST_02533,A
TEST_02534,A
TEST_02535,E
TEST_02536,B
TEST_02537,B
TEST_02538,B
TEST_02539,B
TEST_02540,B
TEST_02541,D
TEST_02542,A
TEST_02543,A
TEST_02544,B
TEST_02545,B
TEST_02546,E
TEST_02547,B
TEST_02548,F
TEST_02549,F
TEST_02550,A
TEST_02551,D
TEST_02552,B
TEST_02553,C
TEST_02554,C
TEST_02555,A
TEST_02556,B
TEST_02557,B
TEST_02558,C
TEST_02559,A
TEST_02560,B
TEST_02561,E
TEST_02562,B
TEST_02563,B
TEST_02564,B
TEST_02565,C
TEST_02566,B
TEST_02567,B
TEST_02568,B
TEST_02569,A
TEST_02570,B
TEST_02571,B
TEST_02572,C
TEST_02573,C
TEST_02574,F
TEST_02575,C
TEST_02576,B
TEST_02577,C
TEST_02578,B
TEST_02579,C
TEST_02580,A
TEST_02581,A
TEST_02582,C
TEST_02583,E
TEST_02584,B
TEST_02585,E
TEST_02586,D
TEST_02587,C
TEST_02588,B
TEST_02589,B
TEST_02590,A
TEST_02591,B
TEST_02592,C
TEST_02593,B
TEST_02594,A
TEST_02595,C
TEST_02596,F
TEST_02597,B
TEST_02598,B
TEST_02599,E
TEST_02600,B
TEST_02601,B
TEST_02602,B
TEST_02603,B
TEST_02604,F
TEST_02605,B
TEST_02606,C
TEST_02607,C
TEST_02608,B
TEST_02609,B
TEST_02610,B
TEST_02611,C
TEST_02612,B
TEST_02613,A
TEST_02614,F
TEST_02615,B
TEST_02616,C
TEST_02617,D
TEST_02618,C
TEST_02619,B
TEST_02620,A
TEST_02621,A
TEST_02622,A
TEST_02623,E
TEST_02624,A
TEST_02625,E
TEST_02626,C
TEST_02627,B
TEST_02628,B
TEST_02629,B
TEST_02630,D
TEST_02631,C
TEST_02632,C
TEST_02633,D
TEST_02634,B
TEST_02635,B
TEST_02636,B
TEST_02637,A
TEST_02638,A
TEST_02639,A
TEST_02640,A
TEST_02641,B
TEST_02642,A
TEST_02643,C
TEST_02644,B
TEST_02645,A
TEST_02646,C
TEST_02647,B
TEST_02648,C
TEST_02649,B
TEST_02650,C
TEST_02651,B
TEST_02652,A
TEST_02653,D
TEST_02654,C
TEST_02655,A
TEST_02656,C
TEST_02657,C
TEST_02658,D
TEST_02659,B
TEST_02660,B
TEST_02661,B
TEST_02662,B
TEST_02663,D
TEST_02664,C
TEST_02665,C
TEST_02666,C
TEST_02667,C
TEST_02668,B
TEST_02669,B
TEST_02670,B
TEST_02671,B
TEST_02672,B
TEST_02673,B
TEST_02674,B
TEST_02675,A
TEST_02676,B
TEST_02677,B
TEST_02678,A
TEST_02679,C
TEST_02680,B
TEST_02681,A
TEST_02682,B
TEST_02683,B
TEST_02684,A
TEST_02685,B
TEST_02686,B
TEST_02687,D
TEST_02688,B
TEST_02689,A
TEST_02690,C
TEST_02691,C
TEST_02692,C
TEST_02693,A
TEST_02694,A
TEST_02695,D
TEST_02696,D
TEST_02697,B
TEST_02698,B
TEST_02699,B
TEST_02700,A
TEST_02701,C
TEST_02702,A
TEST_02703,B
TEST_02704,C
TEST_02705,B
TEST_02706,C
TEST_02707,B
TEST_02708,B
TEST_02709,A
TEST_02710,C
TEST_02711,D
TEST_02712,B
TEST_02713,B
TEST_02714,C
TEST_02715,A
TEST_02716,A
TEST_02717,C
TEST_02718,B
TEST_02719,D
TEST_02720,B
TEST_02721,B
TEST_02722,B
TEST_02723,E
TEST_02724,C
TEST_02725,C
TEST_02726,D
TEST_02727,C
TEST_02728,A
TEST_02729,B
TEST_02730,C
TEST_02731,A
TEST_02732,B
TEST_02733,E
TEST_02734,B
TEST_02735,A
TEST_02736,F
TEST_02737,C
TEST_02738,C
TEST_02739,D
TEST_02740,A
TEST_02741,B
TEST_02742,A
TEST_02743,B
TEST_02744,C
TEST_02745,A
TEST_02746,B
TEST_02747,F
TEST_02748,B
TEST_02749,B
TEST_02750,B
TEST_02751,C
TEST_02752,B
TEST_02753,C
TEST_02754,F
TEST_02755,B
TEST_02756,C
TEST_02757,A
TEST_02758,B
TEST_02759,A
TEST_02760,C
TEST_02761,C
TEST_02762,B
TEST_02763,B
TEST_02764,A
TEST_02765,B
TEST_02766,B
TEST_02767,D
TEST_02768,B
TEST_02769,C
TEST_02770,B
TEST_02771,B
TEST_02772,B
TEST_02773,A
TEST_02774,C
TEST_02775,B
TEST_02776,C
TEST_02777,B
TEST_02778,D
TEST_02779,C
TEST_02780,A
TEST_02781,B
TEST_02782,A
TEST_02783,B
TEST_02784,A
TEST_02785,D
TEST_02786,A
TEST_02787,F
TEST_02788,C
TEST_02789,B
TEST_02790,A
TEST_02791,B
TEST_02792,F
TEST_02793,A
TEST_02794,B
TEST_02795,D
TEST_02796,A
TEST_02797,D
TEST_02798,A
TEST_02799,B
TEST_02800,A
TEST_02801,F
TEST_02802,D
TEST_02803,B
TEST_02804,A
TEST_02805,A
TEST_02806,B
TEST_02807,E
TEST_02808,D
TEST_02809,D
TEST_02810,E
TEST_02811,B
TEST_02812,B
TEST_02813,D
TEST_02814,B
TEST_02815,F
TEST_02816,B
TEST_02817,B
TEST_02818,A
TEST_02819,B
TEST_02820,B
TEST_02821,B
TEST_02822,B
TEST_02823,C
TEST_02824,B
TEST_02825,F
TEST_02826,C
TEST_02827,B
TEST_02828,A
TEST_02829,B
TEST_02830,F
TEST_02831,E
TEST_02832,F
TEST_02833,B
TEST_02834,B
TEST_02835,C
TEST_02836,A
TEST_02837,A
TEST_02838,C
TEST_02839,A
TEST_02840,B
TEST_02841,E
TEST_02842,F
TEST_02843,A
TEST_02844,B
TEST_02845,C
TEST_02846,B
TEST_02847,C
TEST_02848,B
TEST_02849,A
TEST_02850,B
TEST_02851,F
TEST_02852,A
TEST_02853,C
TEST_02854,A
TEST_02855,D
TEST_02856,B
TEST_02857,B
TEST_02858,B
TEST_02859,C
TEST_02860,B
TEST_02861,A
TEST_02862,B
TEST_02863,B
TEST_02864,A
TEST_02865,C
TEST_02866,B
TEST_02867,B
TEST_02868,D
TEST_02869,B
TEST_02870,E
TEST_02871,B
TEST_02872,C
TEST_02873,D
TEST_02874,B
TEST_02875,E
TEST_02876,C
TEST_02877,A
TEST_02878,A
TEST_02879,A
TEST_02880,A
TEST_02881,A
TEST_02882,G
TEST_02883,B
TEST_02884,C
TEST_02885,B
TEST_02886,A
TEST_02887,B
TEST_02888,E
TEST_02889,B
TEST_02890,B
TEST_02891,E
TEST_02892,B
TEST_02893,E
TEST_02894,C
TEST_02895,F
TEST_02896,A
TEST_02897,A
TEST_02898,B
TEST_02899,C
TEST_02900,D
TEST_02901,B
TEST_02902,C
TEST_02903,A
TEST_02904,E
TEST_02905,C
TEST_02906,D
TEST_02907,B
TEST_02908,A
TEST_02909,A
TEST_02910,C
TEST_02911,B
TEST_02912,A
TEST_02913,F
TEST_02914,B
TEST_02915,B
TEST_02916,C
TEST_02917,C
TEST_02918,C
TEST_02919,B
TEST_02920,B
TEST_02921,F
TEST_02922,D
TEST_02923,A
TEST_02924,A
TEST_02925,B
TEST_02926,C
TEST_02927,A
TEST_02928,B
TEST_02929,F
TEST_02930,B
TEST_02931,B
TEST_02932,B
TEST_02933,D
TEST_02934,A
TEST_02935,A
TEST_02936,B
TEST_02937,C
TEST_02938,B
TEST_02939,B
TEST_02940,B
TEST_02941,C
TEST_02942,E
TEST_02943,A
TEST_02944,B
TEST_02945,B
TEST_02946,C
TEST_02947,C
TEST_02948,B
TEST_02949,A
TEST_02950,A
TEST_02951,A
TEST_02952,B
TEST_02953,A
TEST_02954,B
TEST_02955,E
TEST_02956,D
TEST_02957,C
TEST_02958,E
TEST_02959,D
TEST_02960,B
TEST_02961,B
TEST_02962,B
TEST_02963,A
TEST_02964,C
TEST_02965,A
TEST_02966,C
TEST_02967,B
TEST_02968,B
TEST_02969,C
TEST_02970,B
TEST_02971,A
TEST_02972,A
TEST_02973,B
TEST_02974,E
TEST_02975,D
TEST_02976,B
TEST_02977,A
TEST_02978,B
TEST_02979,F
TEST_02980,A
TEST_02981,B
TEST_02982,B
TEST_02983,C
TEST_02984,C
TEST_02985,B
TEST_02986,B
TEST_02987,B
TEST_02988,C
TEST_02989,C
TEST_02990,B
TEST_02991,C
TEST_02992,B
TEST_02993,C
TEST_02994,D
TEST_02995,B
TEST_02996,A
TEST_02997,B
TEST_02998,A
TEST_02999,B
TEST_03000,A
TEST_03001,B
TEST_03002,C
TEST_03003,D
TEST_03004,A
TEST_03005,B
TEST_03006,B
TEST_03007,B
TEST_03008,B
TEST_03009,C
TEST_03010,B
TEST_03011,A
TEST_03012,C
TEST_03013,B
TEST_03014,F
TEST_03015,C
TEST_03016,A
TEST_03017,B
TEST_03018,D
TEST_03019,D
TEST_03020,C
TEST_03021,B
TEST_03022,A
TEST_03023,B
TEST_03024,B
TEST_03025,B
TEST_03026,E
TEST_03027,C
TEST_03028,B
TEST_03029,B
TEST_03030,B
TEST_03031,B
TEST_03032,E
TEST_03033,B
TEST_03034,B
TEST_03035,C
TEST_03036,B
TEST_03037,B
TEST_03038,B
TEST_03039,C
TEST_03040,A
TEST_03041,B
TEST_03042,D
TEST_03043,C
TEST_03044,C
TEST_03045,B
TEST_03046,E
TEST_03047,C
TEST_03048,B
TEST_03049,B
TEST_03050,C
TEST_03051,B
TEST_03052,C
TEST_03053,B
TEST_03054,C
TEST_03055,B
TEST_03056,A
TEST_03057,C
TEST_03058,B
TEST_03059,B
TEST_03060,C
TEST_03061,B
TEST_03062,C
TEST_03063,C
TEST_03064,A
TEST_03065,E
TEST_03066,F
TEST_03067,B
TEST_03068,A
TEST_03069,C
TEST_03070,C
TEST_03071,B
TEST_03072,B
TEST_03073,A
TEST_03074,D
TEST_03075,C
TEST_03076,A
TEST_03077,C
TEST_03078,C
TEST_03079,B
TEST_03080,C
TEST_03081,B
TEST_03082,A
TEST_03083,F
TEST_03084,B
TEST_03085,C
TEST_03086,A
TEST_03087,B
TEST_03088,B
TEST_03089,A
TEST_03090,F
TEST_03091,B
TEST_03092,B
TEST_03093,B
TEST_03094,B
TEST_03095,B
TEST_03096,B
TEST_03097,B
TEST_03098,C
TEST_03099,D
TEST_03100,C
TEST_03101,C
TEST_03102,C
TEST_03103,B
TEST_03104,B
TEST_03105,C
TEST_03106,B
